Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
16-03-2023,S003,P0013,Toys,East,263,100,95,83.38,25.16,2.73,Sunny,0,23.6,Spring
13-07-2023,S004,P0019,Electronics,West,177,15,107,14.17,477.4,105.37,Snowy,0,441.65,Summer
02-05-2023,S005,P0012,Clothing,North,240,72,23,58.61,87.71,5.54,Snowy,0,87.28,Spring
03-04-2022,S003,P0001,Groceries,East,266,220,62,260.58,34.53,0.13,Rainy,1,32.59,Spring
19-08-2023,S005,P0003,Toys,North,323,7,104,6.99,26.91,8.05,Sunny,0,28.03,Summer
02-02-2023,S002,P0018,Groceries,South,168,162,44,155.75,8.87,2.52,Snowy,0,9.0,Winter
22-08-2023,S001,P0001,Groceries,North,99,81,91,82.31,32.19,4.91,Rainy,1,33.54,Summer
06-09-2023,S002,P0013,Toys,South,250,186,62,163.77,24.13,5.16,Cloudy,0,25.28,Autumn
02-02-2023,S005,P0004,Clothing,North,187,150,107,161.82,32.63,7.95,Rainy,0,32.38,Winter
10-08-2022,S004,P0010,Clothing,West,441,386,145,382.56,45.75,4.05,Snowy,0,49.73,Summer
20-12-2022,S001,P0005,Electronics,North,323,250,137,229.83,75.47,14.14,Sunny,0,77.9,Winter
09-04-2022,S001,P0002,Toys,North,61,7,82,6.65,64.14,12.57,Sunny,1,59.47,Spring
03-02-2022,S005,P0008,Electronics,North,202,177,133,195.12,299.88,55.75,Sunny,0,311.88,Winter
15-10-2023,S005,P0003,Toys,North,404,329,88,329.42,28.04,5.81,Snowy,0,26.68,Autumn
05-06-2022,S001,P0012,Clothing,North,320,255,131,204.64,89.01,19.24,Sunny,0,81.46,Summer
09-05-2022,S002,P0005,Electronics,South,428,261,98,247.86,73.12,8.0,Rainy,0,78.3,Spring
25-05-2022,S003,P0020,Clothing,East,399,258,47,248.29,72.24,15.54,Rainy,0,68.51,Spring
09-06-2023,S002,P0005,Electronics,South,189,49,11,54.7,76.08,10.9,Rainy,0,80.43,Summer
03-03-2022,S003,P0016,Furniture,East,261,216,105,252.41,254.92,22.96,Cloudy,0,259.8,Spring
20-11-2022,S005,P0020,Clothing,North,58,33,111,35.75,73.29,12.41,Snowy,1,79.18,Autumn
24-09-2022,S002,P0002,Toys,South,202,122,119,139.35,62.31,5.35,Cloudy,0,58.41,Autumn
28-02-2023,S003,P0015,Clothing,East,384,276,106,281.04,54.36,13.92,Sunny,1,50.02,Winter
10-12-2023,S001,P0003,Toys,North,81,16,49,13.93,28.63,2.91,Sunny,0,30.29,Winter
19-06-2022,S001,P0001,Groceries,North,207,17,28,14.97,32.03,6.93,Cloudy,0,30.9,Summer
23-06-2023,S002,P0004,Clothing,South,245,188,117,208.9,33.51,4.07,Sunny,0,36.84,Summer
29-08-2022,S001,P0019,Electronics,North,430,412,128,342.4,478.6,10.23,Sunny,0,476.79,Summer
12-01-2022,S001,P0006,Furniture,North,458,123,95,135.57,174.56,33.92,Snowy,0,164.16,Winter
08-07-2022,S003,P0008,Electronics,East,105,81,74,76.94,285.9,42.68,Cloudy,1,311.18,Summer
06-12-2023,S004,P0018,Groceries,West,75,15,13,16.92,8.48,0.45,Sunny,0,8.0,Winter
31-07-2023,S002,P0016,Furniture,South,339,234,76,195.43,244.59,71.35,Sunny,0,252.86,Summer
10-09-2022,S004,P0007,Groceries,West,444,348,17,372.22,3.99,0.92,Snowy,1,3.83,Autumn
15-07-2023,S003,P0011,Furniture,East,442,253,111,282.37,123.5,10.39,Rainy,0,128.14,Summer
22-02-2023,S002,P0018,Groceries,South,298,9,43,7.7,8.78,0.28,Snowy,0,8.07,Winter
03-05-2022,S004,P0017,Toys,West,394,390,65,349.57,20.76,5.55,Sunny,0,19.85,Spring
07-11-2022,S001,P0010,Clothing,North,287,173,101,199.63,46.21,8.32,Rainy,0,44.11,Autumn
14-04-2022,S001,P0020,Clothing,North,288,110,24,115.04,73.07,4.22,Sunny,0,69.74,Spring
20-12-2022,S003,P0008,Electronics,East,326,269,6,302.94,281.05,41.36,Sunny,0,263.64,Winter
15-08-2022,S003,P0012,Clothing,East,401,385,131,317.28,91.62,4.07,Rainy,0,93.4,Summer
24-06-2023,S001,P0005,Electronics,North,84,28,53,26.02,76.88,11.35,Sunny,1,75.31,Summer
17-08-2022,S001,P0017,Toys,North,298,190,58,184.97,20.75,1.67,Rainy,0,19.69,Summer
16-02-2022,S004,P0013,Toys,West,290,187,63,161.83,23.93,7.06,Snowy,1,23.12,Winter
31-10-2023,S005,P0009,Groceries,North,310,306,82,343.7,15.39,1.29,Rainy,0,15.83,Autumn
31-12-2022,S005,P0001,Groceries,North,235,142,125,132.78,32.65,0.62,Rainy,0,30.46,Winter
06-03-2022,S002,P0012,Clothing,South,127,93,24,80.55,91.61,17.59,Cloudy,0,88.82,Spring
23-08-2022,S003,P0002,Toys,East,434,356,85,301.16,62.55,9.89,Sunny,0,68.02,Summer
10-06-2022,S005,P0009,Groceries,North,259,136,8,145.62,15.32,3.87,Sunny,0,16.82,Summer
03-11-2022,S004,P0007,Groceries,West,332,113,107,120.98,4.03,0.16,Rainy,0,3.95,Autumn
25-02-2023,S003,P0008,Electronics,East,136,88,109,79.98,292.84,73.19,Cloudy,0,288.73,Winter
13-08-2023,S003,P0019,Electronics,East,364,184,130,151.84,516.98,9.03,Snowy,0,506.66,Summer
19-06-2022,S001,P0002,Toys,North,308,42,137,37.9,62.52,18.27,Snowy,0,60.55,Summer
12-09-2023,S005,P0008,Electronics,North,357,34,17,32.5,294.5,5.19,Rainy,1,280.76,Autumn
21-07-2023,S005,P0019,Electronics,North,170,36,74,38.8,483.33,74.47,Snowy,0,500.85,Summer
23-03-2022,S005,P0002,Toys,North,484,140,11,132.26,63.38,10.63,Rainy,0,58.76,Spring
27-01-2022,S001,P0007,Groceries,North,290,94,93,101.16,3.88,0.9,Sunny,0,4.13,Winter
28-08-2022,S004,P0017,Toys,West,229,224,25,203.07,19.78,5.59,Cloudy,0,21.58,Summer
18-02-2023,S004,P0018,Groceries,West,425,218,121,195.33,8.92,0.7,Sunny,0,8.73,Winter
11-10-2023,S004,P0018,Groceries,West,210,108,22,106.17,8.35,1.04,Snowy,1,8.39,Autumn
15-11-2022,S005,P0010,Clothing,North,460,389,56,453.27,44.31,10.25,Snowy,1,46.35,Autumn
11-02-2023,S001,P0004,Clothing,North,498,46,115,52.6,31.33,1.75,Sunny,0,30.39,Winter
02-12-2023,S004,P0013,Toys,West,403,28,25,28.7,23.91,4.82,Snowy,0,24.43,Winter
01-11-2023,S002,P0005,Electronics,South,110,84,92,92.27,74.61,14.86,Sunny,0,76.22,Autumn
10-04-2022,S003,P0020,Clothing,East,398,175,105,196.9,73.59,13.13,Cloudy,1,74.09,Spring
02-03-2022,S003,P0020,Clothing,East,175,17,25,15.91,72.85,18.01,Rainy,1,72.61,Spring
07-03-2022,S001,P0013,Toys,North,179,126,118,138.1,25.01,3.9,Rainy,0,25.69,Spring
11-03-2022,S002,P0009,Groceries,South,258,233,88,274.61,14.84,1.4,Cloudy,0,14.22,Spring
19-03-2022,S001,P0014,Electronics,North,179,84,49,71.11,197.54,44.72,Rainy,0,183.11,Spring
18-04-2023,S002,P0002,Toys,South,109,51,136,55.45,65.76,3.41,Sunny,0,63.36,Spring
22-08-2023,S003,P0001,Groceries,East,366,240,131,284.07,33.35,0.91,Sunny,1,31.11,Summer
18-08-2022,S005,P0010,Clothing,North,462,245,99,259.56,46.63,9.49,Sunny,0,42.66,Summer
01-09-2022,S001,P0008,Electronics,North,74,14,79,16.08,284.95,15.69,Snowy,1,272.18,Autumn
19-09-2022,S001,P0018,Groceries,North,397,121,81,110.74,8.24,1.64,Sunny,0,7.62,Autumn
05-08-2022,S003,P0009,Groceries,East,358,219,0,202.09,15.21,3.13,Cloudy,0,15.6,Summer
10-07-2022,S005,P0014,Electronics,North,62,9,127,9.4,205.98,51.11,Cloudy,0,211.52,Summer
25-08-2022,S005,P0003,Toys,North,74,31,115,31.33,28.73,3.37,Sunny,0,28.58,Summer
28-07-2022,S005,P0002,Toys,North,318,245,22,237.79,63.22,16.18,Rainy,1,65.14,Summer
22-01-2022,S005,P0016,Furniture,North,384,256,116,221.27,249.42,39.34,Sunny,0,224.89,Winter
30-09-2022,S002,P0002,Toys,South,265,198,62,216.58,63.52,4.61,Sunny,1,64.78,Autumn
22-11-2022,S001,P0009,Groceries,North,416,265,98,271.82,14.43,3.18,Cloudy,0,15.28,Autumn
17-03-2023,S003,P0006,Furniture,East,168,24,94,25.63,176.47,34.73,Cloudy,1,170.47,Spring
19-08-2023,S004,P0014,Electronics,West,320,95,34,78.42,191.64,28.47,Rainy,1,177.54,Summer
12-06-2022,S003,P0015,Clothing,East,342,23,25,20.53,54.01,13.57,Rainy,0,49.95,Summer
09-10-2022,S001,P0015,Clothing,North,55,8,47,9.31,54.48,9.45,Snowy,0,53.86,Autumn
16-01-2023,S002,P0002,Toys,South,386,72,56,59.65,66.0,14.35,Rainy,0,61.78,Winter
13-10-2022,S003,P0011,Furniture,East,333,103,72,102.45,120.69,21.4,Sunny,0,115.09,Autumn
16-03-2022,S001,P0003,Toys,North,266,240,127,247.25,27.84,0.12,Sunny,0,28.44,Spring
13-01-2023,S003,P0004,Clothing,East,347,138,86,110.81,32.31,6.72,Sunny,1,34.36,Winter
13-07-2023,S004,P0010,Clothing,West,148,86,13,88.81,43.97,11.96,Snowy,0,41.11,Summer
17-04-2022,S003,P0013,Toys,East,126,107,53,98.69,23.89,4.94,Cloudy,0,24.3,Spring
17-03-2023,S002,P0011,Furniture,South,285,279,16,307.4,116.22,17.84,Rainy,0,109.87,Spring
03-12-2023,S003,P0010,Clothing,East,454,341,126,288.04,43.42,8.08,Cloudy,0,46.56,Winter
15-11-2022,S003,P0002,Toys,East,430,334,71,328.95,61.98,17.12,Cloudy,0,58.3,Autumn
10-11-2022,S001,P0017,Toys,North,457,399,91,465.69,20.01,1.84,Cloudy,0,20.81,Autumn
12-01-2022,S003,P0011,Furniture,East,185,169,142,179.32,121.1,14.25,Rainy,0,128.88,Winter
02-11-2023,S001,P0014,Electronics,North,144,132,19,139.46,206.74,10.87,Cloudy,0,213.29,Autumn
04-11-2023,S003,P0010,Clothing,East,402,247,30,260.37,44.78,7.42,Cloudy,0,42.45,Autumn
22-01-2023,S001,P0006,Furniture,North,414,55,2,53.92,168.2,22.94,Snowy,0,180.85,Winter
12-12-2023,S004,P0014,Electronics,West,444,217,94,230.5,190.43,18.08,Rainy,0,207.71,Winter
27-04-2022,S004,P0003,Toys,West,204,123,114,121.74,26.96,5.73,Sunny,1,26.19,Spring
31-03-2023,S003,P0018,Groceries,East,216,35,43,33.08,8.2,0.67,Rainy,1,8.36,Spring
01-08-2022,S005,P0013,Toys,North,341,34,131,37.59,25.8,6.84,Rainy,0,23.36,Summer
25-12-2022,S002,P0020,Clothing,South,90,88,55,78.29,75.29,7.79,Cloudy,0,69.78,Winter
19-09-2023,S005,P0019,Electronics,North,229,189,122,222.01,479.26,112.24,Rainy,1,452.57,Autumn
23-03-2022,S005,P0020,Clothing,North,341,63,32,73.29,74.23,1.33,Cloudy,0,72.24,Spring
02-01-2022,S005,P0011,Furniture,North,476,28,132,25.81,122.13,4.66,Rainy,0,128.2,Winter
12-11-2022,S005,P0003,Toys,North,398,176,146,204.13,27.33,1.94,Rainy,0,26.94,Autumn
06-06-2022,S005,P0004,Clothing,North,487,310,53,323.64,31.71,7.46,Cloudy,0,33.53,Summer
09-10-2022,S001,P0015,Clothing,North,370,205,51,179.82,56.95,16.83,Snowy,0,58.04,Autumn
13-10-2022,S002,P0019,Electronics,South,333,114,5,128.23,507.0,7.93,Cloudy,0,548.19,Autumn
09-07-2023,S005,P0018,Groceries,North,122,87,6,80.1,8.45,1.93,Rainy,0,9.08,Summer
03-08-2023,S003,P0006,Furniture,East,257,90,20,74.45,170.73,26.01,Snowy,0,162.58,Summer
16-01-2023,S004,P0006,Furniture,West,137,129,63,148.73,167.5,37.39,Sunny,1,177.86,Winter
11-09-2023,S002,P0001,Groceries,South,50,19,149,17.63,33.93,5.37,Snowy,0,31.65,Autumn
03-08-2023,S001,P0012,Clothing,North,103,32,65,36.82,85.92,2.08,Rainy,0,91.98,Summer
02-07-2022,S001,P0004,Clothing,North,266,107,53,96.61,31.62,6.43,Rainy,0,29.01,Summer
10-08-2023,S002,P0014,Electronics,South,258,155,84,124.73,207.25,42.74,Cloudy,0,187.07,Summer
12-03-2022,S003,P0004,Clothing,East,317,96,149,78.5,32.12,2.5,Snowy,0,33.0,Spring
20-12-2022,S002,P0018,Groceries,South,288,68,114,66.74,8.62,1.19,Snowy,0,8.96,Winter
08-09-2023,S002,P0007,Groceries,South,493,392,44,452.75,4.14,0.77,Sunny,1,4.34,Autumn
11-09-2023,S001,P0004,Clothing,North,214,196,60,165.31,31.95,3.58,Cloudy,0,30.03,Autumn
22-12-2023,S001,P0011,Furniture,North,89,59,96,51.62,124.79,24.84,Cloudy,0,133.3,Winter
26-10-2023,S001,P0013,Toys,North,131,31,32,35.67,25.86,5.14,Cloudy,0,23.98,Autumn
31-01-2022,S002,P0019,Electronics,South,256,229,76,201.56,496.3,51.79,Rainy,0,484.19,Winter
19-06-2022,S004,P0008,Electronics,West,58,52,145,58.77,274.36,2.22,Snowy,0,291.43,Summer
14-09-2022,S001,P0006,Furniture,North,134,35,23,33.96,175.63,1.79,Snowy,0,167.47,Autumn
18-12-2023,S002,P0005,Electronics,South,376,331,87,289.75,77.26,13.6,Snowy,0,73.06,Winter
27-11-2022,S005,P0018,Groceries,North,180,177,14,161.35,8.89,1.55,Cloudy,0,9.5,Autumn
17-04-2022,S004,P0013,Toys,West,470,386,110,333.79,24.73,0.57,Sunny,0,26.87,Spring
28-10-2022,S005,P0005,Electronics,North,62,29,119,25.22,77.27,1.62,Cloudy,0,73.58,Autumn
30-08-2023,S001,P0017,Toys,North,267,190,142,189.29,20.82,4.9,Cloudy,0,19.57,Summer
18-03-2023,S004,P0006,Furniture,West,339,261,94,247.39,167.05,20.2,Cloudy,0,153.33,Spring
26-01-2023,S002,P0017,Toys,South,240,61,64,68.03,20.91,3.96,Cloudy,0,20.09,Winter
07-05-2022,S001,P0006,Furniture,North,385,271,53,263.24,177.58,24.83,Sunny,0,162.12,Spring
11-03-2023,S001,P0019,Electronics,North,273,242,145,207.68,515.74,7.46,Snowy,0,468.28,Spring
25-06-2022,S002,P0010,Clothing,South,337,287,148,309.01,46.61,1.95,Snowy,0,43.08,Summer
22-09-2023,S005,P0011,Furniture,North,480,66,17,73.03,124.3,27.71,Sunny,0,127.4,Autumn
02-03-2023,S003,P0008,Electronics,East,144,124,125,115.59,282.5,69.36,Cloudy,0,309.2,Spring
30-10-2022,S005,P0010,Clothing,North,328,228,28,272.92,46.84,5.9,Cloudy,0,42.31,Autumn
30-07-2023,S004,P0002,Toys,West,257,108,122,126.43,59.98,15.67,Cloudy,0,64.63,Summer
20-07-2022,S002,P0016,Furniture,South,278,13,118,13.86,250.02,39.78,Rainy,0,262.21,Summer
27-08-2023,S004,P0016,Furniture,West,320,42,115,38.47,257.4,68.51,Snowy,0,256.75,Summer
25-08-2022,S002,P0001,Groceries,South,268,246,27,222.8,34.73,4.49,Snowy,1,37.42,Summer
31-07-2023,S001,P0012,Clothing,North,357,280,27,259.2,86.95,21.61,Sunny,0,95.06,Summer
24-07-2023,S005,P0020,Clothing,North,312,242,33,221.67,71.51,1.31,Snowy,0,67.59,Summer
22-03-2022,S001,P0001,Groceries,North,469,255,98,211.24,34.16,9.92,Sunny,0,34.84,Spring
26-06-2023,S005,P0010,Clothing,North,256,76,90,80.69,43.9,12.57,Cloudy,0,39.93,Summer
18-10-2022,S003,P0019,Electronics,East,416,6,136,4.82,505.16,65.25,Snowy,0,495.11,Autumn
13-02-2023,S002,P0003,Toys,South,323,54,140,53.92,27.42,2.76,Sunny,1,25.24,Winter
01-07-2022,S005,P0011,Furniture,North,284,160,52,169.39,125.94,2.8,Cloudy,0,128.5,Summer
04-05-2023,S001,P0014,Electronics,North,215,110,19,106.06,200.57,29.38,Snowy,0,209.81,Spring
05-11-2023,S005,P0017,Toys,North,361,68,38,69.09,20.14,3.31,Rainy,0,20.9,Autumn
28-06-2022,S004,P0008,Electronics,West,447,122,62,138.79,285.75,60.64,Rainy,0,305.97,Summer
25-05-2022,S003,P0013,Toys,East,397,57,105,54.93,25.39,1.06,Snowy,0,25.95,Spring
18-08-2023,S002,P0010,Clothing,South,143,142,130,162.65,43.83,11.39,Snowy,0,40.14,Summer
07-06-2022,S002,P0010,Clothing,South,496,135,149,122.61,47.24,11.63,Snowy,0,46.59,Summer
03-04-2022,S004,P0005,Electronics,West,413,374,82,347.51,73.44,16.12,Rainy,1,78.39,Spring
28-01-2023,S003,P0001,Groceries,East,68,16,56,18.22,32.11,1.19,Cloudy,0,35.24,Winter
31-10-2023,S002,P0011,Furniture,South,109,11,93,9.16,120.37,11.69,Snowy,0,131.48,Autumn
29-03-2023,S003,P0010,Clothing,East,276,223,55,216.97,45.87,4.42,Cloudy,0,50.16,Spring
26-06-2023,S001,P0014,Electronics,North,271,192,31,181.07,197.88,14.96,Rainy,0,214.21,Summer
11-12-2023,S004,P0004,Clothing,West,270,54,144,53.97,33.49,3.64,Cloudy,1,31.88,Winter
03-10-2022,S003,P0016,Furniture,East,91,11,86,10.57,247.75,27.75,Cloudy,0,269.45,Autumn
17-04-2023,S003,P0011,Furniture,East,161,90,40,88.13,116.65,33.08,Cloudy,0,108.58,Spring
16-08-2022,S004,P0018,Groceries,West,456,388,74,328.44,8.8,2.0,Sunny,0,8.17,Summer
17-06-2022,S002,P0013,Toys,South,285,21,48,23.42,25.75,6.17,Snowy,1,25.22,Summer
14-08-2022,S003,P0018,Groceries,East,335,123,53,121.21,8.47,2.53,Sunny,0,9.26,Summer
08-07-2022,S004,P0009,Groceries,West,64,58,107,54.99,15.11,3.92,Snowy,1,15.32,Summer
30-01-2023,S002,P0012,Clothing,South,417,194,29,158.19,86.88,13.87,Rainy,0,90.0,Winter
21-08-2022,S004,P0014,Electronics,West,378,354,139,414.85,207.25,7.78,Snowy,0,205.17,Summer
17-02-2023,S004,P0016,Furniture,West,187,55,79,57.59,254.73,53.79,Cloudy,0,238.04,Winter
05-05-2023,S003,P0003,Toys,East,462,108,60,104.98,27.08,0.22,Sunny,1,24.48,Spring
25-03-2023,S001,P0016,Furniture,North,268,5,54,5.13,256.1,46.49,Rainy,0,232.19,Spring
07-06-2022,S005,P0003,Toys,North,206,27,31,21.68,28.21,3.21,Sunny,0,28.11,Summer
26-01-2023,S003,P0013,Toys,East,194,27,129,31.32,25.74,1.76,Snowy,0,25.93,Winter
23-12-2023,S002,P0007,Groceries,South,185,45,103,53.43,3.91,0.5,Cloudy,1,4.25,Winter
02-10-2022,S001,P0011,Furniture,North,165,106,42,110.41,125.98,32.11,Rainy,0,117.16,Autumn
14-03-2022,S002,P0008,Electronics,South,462,219,118,191.78,299.43,44.37,Cloudy,0,277.51,Spring
29-12-2022,S002,P0008,Electronics,South,231,84,102,84.95,290.94,53.86,Sunny,0,280.7,Winter
07-03-2022,S003,P0012,Clothing,East,358,96,84,91.41,89.58,3.0,Snowy,0,88.01,Spring
07-12-2022,S001,P0006,Furniture,North,71,38,51,41.29,176.87,16.52,Sunny,0,160.62,Winter
27-10-2023,S004,P0013,Toys,West,489,431,82,388.73,24.02,0.97,Cloudy,0,24.6,Autumn
14-09-2023,S005,P0008,Electronics,North,466,261,27,218.29,290.42,78.41,Snowy,0,295.31,Autumn
18-07-2023,S005,P0007,Groceries,North,367,315,21,303.49,4.19,0.68,Sunny,1,4.51,Summer
11-04-2023,S002,P0012,Clothing,South,399,363,20,377.55,85.47,10.5,Snowy,0,90.67,Spring
13-03-2023,S003,P0010,Clothing,East,291,230,21,228.01,45.46,7.84,Snowy,1,49.55,Spring
07-09-2023,S001,P0010,Clothing,North,455,92,50,103.47,44.53,7.05,Sunny,1,44.06,Autumn
06-08-2022,S001,P0012,Clothing,North,454,136,137,142.05,89.47,1.87,Sunny,0,84.77,Summer
30-11-2023,S004,P0006,Furniture,West,483,221,148,209.08,173.64,10.54,Sunny,0,159.65,Autumn
14-04-2022,S005,P0012,Clothing,North,207,162,26,151.71,89.95,24.49,Rainy,0,89.19,Spring
23-10-2022,S003,P0014,Electronics,East,369,237,96,196.06,209.29,45.1,Sunny,0,201.05,Autumn
31-01-2022,S003,P0014,Electronics,East,425,188,116,181.56,200.33,5.26,Sunny,0,203.69,Winter
22-08-2023,S005,P0002,Toys,North,482,439,147,429.65,65.52,10.85,Sunny,0,59.12,Summer
22-12-2022,S001,P0006,Furniture,North,258,60,66,58.71,182.28,40.78,Snowy,1,186.49,Winter
21-05-2023,S002,P0011,Furniture,South,211,211,113,248.77,114.32,23.5,Sunny,0,110.09,Spring
09-07-2022,S005,P0017,Toys,North,389,300,80,274.12,20.02,5.79,Cloudy,0,20.11,Summer
25-11-2022,S004,P0011,Furniture,West,95,75,45,72.92,116.27,28.18,Snowy,0,105.99,Autumn
28-10-2023,S004,P0009,Groceries,West,294,120,67,110.13,15.34,2.87,Snowy,0,16.17,Autumn
27-08-2022,S002,P0014,Electronics,South,109,21,25,23.84,204.31,10.63,Sunny,1,201.66,Summer
08-10-2022,S004,P0019,Electronics,West,243,227,112,227.35,494.53,113.01,Sunny,0,471.42,Autumn
27-06-2023,S001,P0019,Electronics,North,317,61,45,54.15,495.35,45.13,Sunny,0,480.6,Summer
11-01-2022,S001,P0012,Clothing,North,421,43,73,43.58,90.41,11.63,Snowy,0,97.22,Winter
27-05-2022,S003,P0009,Groceries,East,404,272,71,294.9,15.43,1.91,Snowy,1,14.16,Spring
14-06-2023,S001,P0015,Clothing,North,243,16,52,14.66,57.15,2.49,Rainy,0,55.89,Summer
02-09-2023,S002,P0008,Electronics,South,423,402,35,394.0,285.0,52.16,Cloudy,0,274.28,Autumn
19-02-2022,S002,P0009,Groceries,South,380,370,69,430.79,14.28,2.57,Cloudy,0,13.75,Winter
10-03-2022,S005,P0005,Electronics,North,111,60,137,69.57,71.14,21.1,Rainy,1,74.62,Spring
18-12-2022,S005,P0018,Groceries,North,93,78,57,73.56,8.88,0.55,Snowy,0,9.19,Winter
22-05-2022,S004,P0008,Electronics,West,184,15,109,15.4,281.35,80.09,Snowy,0,267.18,Spring
05-02-2023,S001,P0011,Furniture,North,355,12,27,11.0,123.83,29.86,Snowy,0,118.32,Winter
17-07-2022,S001,P0007,Groceries,North,91,46,73,44.85,3.99,0.12,Cloudy,0,4.25,Summer
22-12-2022,S004,P0003,Toys,West,498,163,12,184.27,29.07,1.51,Snowy,0,27.1,Winter
02-06-2023,S005,P0017,Toys,North,325,246,28,229.46,19.66,2.18,Snowy,0,18.34,Summer
30-05-2022,S002,P0013,Toys,South,353,282,10,265.85,25.16,3.75,Rainy,0,27.42,Spring
24-04-2023,S004,P0007,Groceries,West,320,59,58,62.48,3.82,0.93,Snowy,0,3.63,Spring
28-04-2023,S005,P0003,Toys,North,282,116,49,138.94,27.42,0.67,Sunny,0,29.65,Spring
17-08-2022,S004,P0001,Groceries,West,103,60,95,50.68,34.26,2.75,Sunny,0,33.22,Summer
19-07-2023,S002,P0003,Toys,South,252,163,89,156.78,26.75,0.47,Rainy,0,26.48,Summer
13-09-2022,S002,P0012,Clothing,South,77,19,59,20.66,86.88,10.69,Sunny,0,78.8,Autumn
28-10-2022,S004,P0010,Clothing,West,326,315,34,306.21,45.51,8.79,Sunny,0,49.11,Autumn
11-11-2023,S002,P0016,Furniture,South,276,102,75,106.42,250.05,67.99,Sunny,1,269.62,Autumn
26-08-2022,S001,P0003,Toys,North,145,49,141,42.0,28.67,7.8,Sunny,0,29.0,Summer
12-01-2022,S001,P0016,Furniture,North,76,72,147,77.08,248.56,25.28,Snowy,0,258.07,Winter
10-05-2022,S001,P0007,Groceries,North,255,164,32,155.72,3.87,1.11,Rainy,0,3.57,Spring
16-08-2022,S004,P0015,Clothing,West,175,141,148,159.34,52.56,11.89,Cloudy,1,55.67,Summer
28-01-2023,S003,P0010,Clothing,East,362,154,93,127.65,45.94,12.87,Cloudy,0,47.43,Winter
26-08-2022,S005,P0008,Electronics,North,234,128,15,143.09,293.03,24.12,Cloudy,1,289.12,Summer
24-12-2022,S001,P0006,Furniture,North,92,69,19,67.2,180.76,32.57,Rainy,0,169.89,Winter
01-01-2023,S003,P0007,Groceries,East,294,248,18,293.76,4.04,0.32,Snowy,0,4.29,Winter
09-03-2022,S003,P0012,Clothing,East,243,108,135,88.09,84.8,16.88,Snowy,0,77.89,Spring
18-08-2023,S005,P0007,Groceries,North,300,167,1,178.45,4.09,0.22,Rainy,0,3.83,Summer
28-07-2023,S004,P0003,Toys,West,492,118,135,100.76,26.89,0.8,Rainy,0,27.69,Summer
21-04-2022,S004,P0007,Groceries,West,229,100,27,82.9,3.86,0.67,Rainy,1,3.78,Spring
06-07-2023,S004,P0020,Clothing,West,397,84,39,99.64,74.72,22.31,Sunny,0,72.92,Summer
15-04-2023,S004,P0013,Toys,West,346,84,127,84.01,23.89,0.63,Cloudy,1,23.84,Spring
05-08-2022,S004,P0012,Clothing,West,448,347,65,388.04,89.33,7.55,Snowy,0,93.71,Summer
22-07-2023,S002,P0015,Clothing,South,456,111,10,125.22,57.1,8.88,Rainy,0,61.61,Summer
04-12-2022,S001,P0013,Toys,North,429,174,12,186.61,24.6,4.06,Snowy,0,25.92,Winter
07-08-2022,S003,P0016,Furniture,East,126,107,29,92.13,239.3,65.78,Snowy,0,234.95,Summer
30-03-2022,S001,P0013,Toys,North,408,234,115,210.35,25.02,0.44,Snowy,0,23.4,Spring
12-10-2022,S005,P0014,Electronics,North,484,241,89,231.55,198.39,31.75,Cloudy,1,205.89,Autumn
23-11-2023,S003,P0017,Toys,East,408,188,117,173.42,19.32,0.99,Snowy,0,17.73,Autumn
03-12-2022,S005,P0012,Clothing,North,371,248,3,215.51,88.34,24.72,Sunny,0,86.98,Winter
29-07-2023,S004,P0008,Electronics,West,426,68,84,57.56,276.3,65.31,Rainy,0,260.94,Summer
24-09-2023,S003,P0018,Groceries,East,198,164,139,141.86,8.53,1.91,Rainy,0,8.89,Autumn
29-07-2023,S002,P0004,Clothing,South,185,155,25,144.85,31.97,2.29,Sunny,0,33.24,Summer
12-12-2023,S005,P0006,Furniture,North,472,410,104,443.02,179.78,24.03,Cloudy,1,189.33,Winter
16-04-2023,S001,P0013,Toys,North,161,149,8,144.66,24.68,7.37,Sunny,0,24.82,Spring
07-12-2022,S001,P0006,Furniture,North,323,297,83,302.79,180.88,29.36,Rainy,0,192.78,Winter
07-04-2022,S003,P0007,Groceries,East,211,185,145,200.9,3.89,0.6,Snowy,0,4.1,Spring
27-05-2022,S004,P0017,Toys,West,261,20,67,22.08,20.03,2.17,Rainy,0,19.05,Spring
25-10-2022,S001,P0012,Clothing,North,493,402,31,410.92,89.68,5.83,Rainy,0,84.83,Autumn
10-12-2022,S001,P0006,Furniture,North,477,43,117,37.83,175.79,51.65,Sunny,0,186.99,Winter
19-01-2023,S003,P0007,Groceries,East,381,365,79,311.1,4.06,0.57,Sunny,0,3.79,Winter
24-05-2022,S001,P0013,Toys,North,168,128,139,115.9,25.86,3.81,Sunny,0,23.59,Spring
02-10-2023,S005,P0013,Toys,North,254,240,51,270.58,23.93,5.89,Sunny,0,23.85,Autumn
29-10-2023,S004,P0010,Clothing,West,263,213,24,204.33,44.13,12.54,Cloudy,0,46.72,Autumn
30-07-2023,S005,P0010,Clothing,North,328,128,101,107.88,46.75,5.7,Snowy,0,48.79,Summer
